Index,위도값,경도값,RSE_ID,ExitingCount,EnteringCount,Address,Date
82,36.21047,127.94939,262004437,21860,21891,대한민국 충청북도 영동군 추풍령면 계룡리 241-1,2024-04-25
30,36.68178,127.36983,162005373,64969,64835,대한민국 충청북도 청주시 흥덕구 옥산면 국사리 203,2024-04-26
49,35.877,128.76547,262003406,45922,45623,대한민국 경상북도 경산시 하양읍 청천리 412-3,2024-04-28
48,35.877,128.76547,262003406,42385,42554,대한민국 경상북도 경산시 하양읍 청천리 412-3,2024-04-24
94,,,462015611,1040,1223,,2024-04-27
86,36.2971,127.59527,462004814,9473,9456,대한민국 충청북도 옥천군 옥천읍 매화리 251-4,2024-04-27
24,36.49669,127.43066,462005145,72337,72316,대한민국 충청북도 청주시 서원구 현도면 죽전리 51-5,2024-04-30
89,36.73039,127.26357,162005500,7599,7570,대한민국 충청남도 천안시 동남구 수신면 신풍리 462-2,2024-04-29
76,35.576942,129.133043,362002668,23417,23315,대한민국 울산광역시 울주군 언양읍 직동리 945-20,2024-04-25
65,35.724461,129.194676,362002843,32776,32827,대한민국 경상북도 경주시 내남면 월산리 1097-3,2024-04-28
19,36.46767,127.42078,162005108,77110,77283,대한민국 충청북도 청주시 서원구 현도면 매봉리 344-1,2024-04-26
22,36.72039,127.33097,162005435,72492,72526,대한민국 충청북도 청주시 흥덕구 옥산면 사정리 산22-1,2024-04-26
48,35.3725,129.05333,262002432,46897,45963,대한민국 경상남도 양산시 산막동 354,2024-04-28
46,35.27917,129.11472,262002290,40978,38221,대한민국 부산광역시 금정구 선동 560,2024-04-23
61,36.48658,127.42949,162005134,27897,27881,대한민국 충청북도 청주시 서원구 현도면 선동리 284-13,2024-04-26
15,36.51436,127.42951,162005164,102733,103062,대한민국 충청북도 청주시 서원구 현도면 우록리 773-22,2024-04-28
69,35.814039,129.169968,362002953,25445,25506,대한민국 경상북도 경주시 율동 947-5,2024-04-25
3,37.12583,127.09694,162006016,133650,132809,대한민국 경기도 평택시 진위면 동천리 602-2,2024-04-25
95,36.71603,127.34914,162005422,265,264,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 287,2024-04-30
68,35.576942,129.133043,362002668,34587,33735,대한민국 울산광역시 울주군 언양읍 직동리 945-20,2024-04-29
11,36.97148,127.16928,162005828,118093,123250,대한민국 경기도 안성시 공도읍 건천리 189-4,2024-04-24
59,35.87467,128.73658,262003435,32676,33411,대한민국 대구광역시 동구 괴전동 산24-2,2024-04-23
45,35.27917,129.11472,262002290,53556,50380,대한민국 부산광역시 금정구 선동 560,2024-04-29
44,37.23222,127.10694,162006144,47633,49376,대한민국 경기도 용인시 기흥구 공세동 656-16,2024-04-27
4,37.2571,127.10411,162006167,124762,125561,대한민국 경기도 용인시 기흥구 보라동 380-8,2024-04-24
60,36.48658,127.42949,162005134,30126,30117,대한민국 충청북도 청주시 서원구 현도면 선동리 284-13,2024-04-27
17,36.51436,127.42951,162005164,85198,85500,대한민국 충청북도 청주시 서원구 현도면 우록리 773-22,2024-04-30
90,36.29766,127.59916,462004812,6639,6651,대한민국 충청북도 옥천군 옥천읍 매화리 291-9,2024-04-30
38,36.37486,127.43024,162005000,62701,62162,대한민국 대전광역시 대덕구 법동 산14-3,2024-04-27
83,36.21047,127.94939,262004437,20554,20650,대한민국 충청북도 영동군 추풍령면 계룡리 241-1,2024-04-24
16,36.80417,127.165,162005633,85306,84039,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-26
35,37.01353,127.14477,462005881,74499,70747,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-28
59,35.54778,129.12444,262002639,30898,31121,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-27
67,36.29508,127.6018,262004808,24766,24716,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-30
53,36.33218,127.53434,162004882,39608,37864,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-24
28,36.70424,127.34704,162005405,71063,71809,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-24
34,36.70424,127.34704,162005405,69297,69720,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-29
92,36.65787,127.36991,162005342,3003,3000,대한민국 충청북도 청주시 흥덕구 옥산면 경부고속도로 309,2024-04-29
89,36.42691,127.41836,162005062,7911,7193,대한민국 대전광역시 대덕구 상서동 352-7,2024-04-24
39,36.61108,127.40018,162005284,72601,68836,대한민국 충청북도 청주시 흥덕구 신전동 157-3,2024-04-28
14,36.80417,127.165,162005633,104919,108061,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-28
94,,,462015611,341,400,,2024-04-30
85,37.07361,127.13444,162005949,9630,9640,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-30
13,37.37306,127.10556,462006299,108651,113181,대한민국 경기도 성남시 분당구 성남대로407번길 26,2024-04-28
33,37.01353,127.14477,462005881,60804,59933,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-26
65,36.15672,128.19537,262004150,26410,26520,대한민국 경상북도 김천시 아포읍 대신리 885-45,2024-04-26
37,36.39055,127.42292,162005018,60700,61828,대한민국 대전광역시 대덕구 연축동 278,2024-04-30
46,,,462015611,43709,43779,,2024-04-24
33,35.90586,128.4924,262003687,75732,77168,대한민국 경상북도 칠곡군 지천면 오산리 762-2,2024-04-28
45,37.23222,127.10694,162006144,45081,46704,대한민국 경기도 용인시 기흥구 공세동 656-16,2024-04-24
15,36.80417,127.165,162005633,93125,93904,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-27
7,36.91226,127.18921,162005757,125305,125398,대한민국 충청남도 천안시 서북구 입장면 용정리 51-8,2024-04-30
32,36.04974,128.40865,262003880,62945,63620,대한민국 경상북도 칠곡군 석적읍 포남리 597-8,2024-04-26
19,36.49669,127.43066,462005145,74294,74336,대한민국 충청북도 청주시 서원구 현도면 죽전리 51-5,2024-04-23
76,36.27954,127.69244,262004721,23930,23948,대한민국 충청북도 옥천군 동이면 조령리 산26-3,2024-04-24
50,35.877,128.76547,262003406,44375,44050,대한민국 경상북도 경산시 하양읍 청천리 412-3,2024-04-29
24,36.55249,127.43174,162005208,70598,79518,대한민국 충청북도 청주시 서원구 남이면 외천리 187-6,2024-04-26
6,37.12583,127.09694,162006016,122040,122057,대한민국 경기도 평택시 진위면 동천리 602-2,2024-04-27
43,37.23222,127.10694,162006144,48740,50442,대한민국 경기도 용인시 기흥구 공세동 656-16,2024-04-30
12,36.942,127.1897,162005789,108215,108201,대한민국 충청남도 천안시 서북구 입장면 가산리 362-15,2024-04-23
23,36.55249,127.43174,162005208,76379,86198,대한민국 충청북도 청주시 서원구 남이면 외천리 187-6,2024-04-27
24,36.74568,127.22726,162005536,76328,76290,대한민국 충청남도 천안시 동남구 성남면 신사리 산88-15,2024-04-27
17,36.51436,127.42951,162005164,80473,80726,대한민국 충청북도 청주시 서원구 현도면 우록리 773-22,2024-04-26
66,35.814039,129.169968,362002953,24980,24975,대한민국 경상북도 경주시 율동 947-5,2024-04-26
25,35.97664,128.43275,262003788,68651,67458,대한민국 경상북도 칠곡군 왜관읍 삼청리 21-29번지,2024-04-23
95,36.71603,127.34914,162005422,319,323,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 287,2024-04-28
73,36.27247,127.73767,262004680,24436,24428,대한민국 충청북도 영동군 용산면 부상리 408-1,2024-04-24
38,36.61108,127.40018,162005284,55749,53642,대한민국 충청북도 청주시 흥덕구 신전동 157-3,2024-04-23
26,35.95647,128.45522,262003756,85204,87156,대한민국 경상북도 칠곡군 지천면 연화리 772-11,2024-04-28
53,36.1362,128.31906,262004031,40151,40126,대한민국 경상북도 구미시 도량동 449,2024-04-25
10,36.84408,127.17605,162005679,112527,112511,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-26
64,35.918066,129.006783,362003161,37201,38390,대한민국 경상북도 영천시 북안면 임포리 385-5,2024-04-29
32,37.01353,127.14477,462005881,67122,65616,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-27
46,35.49417,129.09639,262002573,50495,50556,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-28
80,36.19304,128.00252,262004374,22060,22076,대한민국 경상북도 김천시 봉산면 광천리 798,2024-04-25
13,37.37306,127.10556,462006299,108108,111510,대한민국 경기도 성남시 분당구 성남대로407번길 26,2024-04-29
58,35.25667,129.10056,462002266,31535,29100,대한민국 부산광역시 금정구 구서동 34,2024-04-24
30,36.58449,127.42647,162005243,69329,60831,대한민국 충청북도 청주시 서원구 남이면 석실리 365-12,2024-04-24
69,36.15672,128.19537,262004150,31353,31209,대한민국 경상북도 김천시 아포읍 대신리 885-45,2024-04-28
53,36.33218,127.53434,162004882,37831,36110,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-26
46,35.43944,129.07833,262002510,44387,45107,대한민국 경상남도 양산시 하북면 용연리 산83-4,2024-04-27
95,36.71603,127.34914,162005422,298,299,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 287,2024-04-25
17,36.51436,127.42951,162005164,86276,86563,대한민국 충청북도 청주시 서원구 현도면 우록리 773-22,2024-04-24
78,36.15056,128.03339,262004318,22759,22824,대한민국 경상북도 김천시 봉산면 태화리 155-4,2024-04-27
77,35.576942,129.133043,362002668,23925,23525,대한민국 울산광역시 울주군 언양읍 직동리 945-20,2024-04-24
71,35.724461,129.194676,362002843,23729,23774,대한민국 경상북도 경주시 내남면 월산리 1097-3,2024-04-26
65,36.15672,128.19537,262004150,27367,27399,대한민국 경상북도 김천시 아포읍 대신리 885-45,2024-04-27
57,35.877,128.76547,262003406,33831,33666,대한민국 경상북도 경산시 하양읍 청천리 412-3,2024-04-23
50,36.33218,127.53434,162004882,45268,44987,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-28
30,36.58449,127.42647,162005243,67565,59940,대한민국 충청북도 청주시 서원구 남이면 석실리 365-12,2024-04-25
88,36.2971,127.59527,462004814,9401,9381,대한민국 충청북도 옥천군 옥천읍 매화리 251-4,2024-04-25
17,36.51436,127.42951,162005164,85625,86461,대한민국 충청북도 청주시 서원구 현도면 우록리 773-22,2024-04-23
33,36.73389,127.28353,162005480,62404,62256,대한민국 충청남도 천안시 동남구 수신면 속창리 143-11,2024-04-30
34,36.64024,127.37826,162005324,60236,60116,대한민국 충청북도 청주시 흥덕구 강내면 학천리 511-4,2024-04-26
63,36.15981,128.22747,262004121,27547,28020,대한민국 경상북도 김천시 아포읍 봉산리 1229-11,2024-04-25
36,36.42571,127.41682,162005060,74440,76223,대한민국 대전광역시 대덕구 상서동 359-19,2024-04-28
0,37.16678,127.09193,162006064,180029,183439,대한민국 경기도 화성시 송동 425-9,2024-04-29
65,35.814039,129.169968,362002953,25187,24985,대한민국 경상북도 경주시 율동 947-5,2024-04-30
94,36.65787,127.36991,162005342,3036,3047,대한민국 충청북도 청주시 흥덕구 옥산면 경부고속도로 309,2024-04-24
19,35.91542,128.61307,262003565,79126,80368,대한민국 대구광역시 북구 검단동 1393-216,2024-04-24
9,36.84408,127.17605,162005679,121866,122600,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-30
86,36.31666,127.5576,462004853,9359,11197,대한민국 충청북도 옥천군 옥천읍 옥각리 산63-2,2024-04-30
94,36.65787,127.36991,162005342,2377,2384,대한민국 충청북도 청주시 흥덕구 옥산면 경부고속도로 309,2024-04-23
84,36.28039,127.67961,262004734,19550,19576,대한민국 충청북도 옥천군 동이면 조령리 산40-2,2024-04-24
13,37.37306,127.10556,462006299,101045,104498,대한민국 경기도 성남시 분당구 성남대로407번길 26,2024-04-26
79,35.87981,128.83829,262003338,27431,27287,대한민국 경상북도 경산시 진량읍 문천리 산26-2,2024-04-28
88,36.29766,127.59916,462004812,8236,8213,대한민국 충청북도 옥천군 옥천읍 매화리 291-9,2024-04-28
59,35.829574,129.119259,362003007,37026,36967,대한민국 경상북도 경주시 건천읍 모량리 382-1,2024-04-28
56,35.28722,129.10333,262002305,39872,44035,대한민국 부산광역시 금정구 노포동 1112-8,2024-04-28
8,37.34333,127.10556,162006266,123078,120757,대한민국 경기도 성남시 분당구 구미동 173-2,2024-04-30
2,37.27944,127.10353,162006192,140254,133062,대한민국 경기도 용인시 기흥구 신갈동 384-10,2024-04-30
5,36.91226,127.18921,162005757,126593,126563,대한민국 충청남도 천안시 서북구 입장면 용정리 51-8,2024-04-23
81,36.22234,127.90606,262004479,21558,21842,대한민국 충청북도 영동군 황간면 마산리 269-2,2024-04-30
45,35.49417,129.09639,262002573,45169,45273,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-23
90,37.07361,127.13444,162005949,7542,7488,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-29
7,36.84408,127.17605,162005679,131331,131320,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-29
75,35.793205,129.193445,362002920,24010,24249,대한민국 경상북도 경주시 내남면 망성리 15-10,2024-04-24
16,36.80417,127.165,162005633,90780,84979,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-23
48,36.33218,127.53434,162004882,39090,36499,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-23
71,35.793205,129.193445,362002920,23722,23821,대한민국 경상북도 경주시 내남면 망성리 15-10,2024-04-30
32,35.90586,128.4924,262003687,63131,62631,대한민국 경상북도 칠곡군 지천면 오산리 762-2,2024-04-30
3,37.27944,127.10353,162006192,133701,127824,대한민국 경기도 용인시 기흥구 신갈동 384-10,2024-04-23
41,36.73389,127.28353,162005480,58900,58741,대한민국 충청남도 천안시 동남구 수신면 속창리 143-11,2024-04-29
62,35.54778,129.12444,262002639,36019,36523,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-28
28,36.70424,127.34704,162005405,65708,66308,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-26
51,35.87467,128.73658,262003435,43838,44142,대한민국 대구광역시 동구 괴전동 산24-2,2024-04-29
0,37.16678,127.09193,162006064,191390,194066,대한민국 경기도 화성시 송동 425-9,2024-04-28
63,35.613003,129.145706,362002711,29061,29062,대한민국 울산광역시 울주군 두서면 구량리 282-1,2024-04-27
36,36.37486,127.43024,162005000,60970,59759,대한민국 대전광역시 대덕구 법동 산14-3,2024-04-30
91,36.42691,127.41836,162005062,7553,6943,대한민국 대전광역시 대덕구 상서동 352-7,2024-04-25
0,37.16678,127.09193,162006064,171645,173944,대한민국 경기도 화성시 송동 425-9,2024-04-24
93,36.73039,127.26357,162005500,5895,5872,대한민국 충청남도 천안시 동남구 수신면 신풍리 462-2,2024-04-25
34,36.73389,127.28353,162005480,75083,74912,대한민국 충청남도 천안시 동남구 수신면 속창리 143-11,2024-04-28
33,37.01353,127.14477,462005881,63855,62553,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-25
26,35.90452,128.56087,262003614,66706,61043,대한민국 대구광역시 북구 노곡로3길 23-3,2024-04-23
30,35.90586,128.4924,262003687,73075,74008,대한민국 경상북도 칠곡군 지천면 오산리 762-2,2024-04-29
71,36.281111,127.755556,462004623,24789,24768,대한민국 충청북도 옥천군 청성면 조천리 253,2024-04-25
53,36.33218,127.53434,162004882,40052,38307,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-27
50,36.1362,128.31906,262004031,38523,40539,대한민국 경상북도 구미시 도량동 449,2024-04-23
76,36.27954,127.69244,262004721,22714,22713,대한민국 충청북도 옥천군 동이면 조령리 산26-3,2024-04-26
37,36.37486,127.43024,162005000,60573,60151,대한민국 대전광역시 대덕구 법동 산14-3,2024-04-25
37,36.64024,127.37826,162005324,59796,61260,대한민국 충청북도 청주시 흥덕구 강내면 학천리 511-4,2024-04-23
61,35.54778,129.12444,262002639,29632,30112,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-24
45,35.27917,129.11472,262002290,45649,43219,대한민국 부산광역시 금정구 선동 560,2024-04-25
66,35.918066,129.006783,362003161,25038,25981,대한민국 경상북도 영천시 북안면 임포리 385-5,2024-04-30
86,37.07361,127.13444,162005949,11631,11599,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-26
85,36.31666,127.5576,462004853,13406,15396,대한민국 충청북도 옥천군 옥천읍 옥각리 산63-2,2024-04-27
82,36.13882,128.06343,262004287,20661,20527,대한민국 경상북도 김천시 봉산면 신리 325-4,2024-04-26
58,35.856642,129.079858,362003058,31377,31195,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-27
68,35.724461,129.194676,362002843,24705,24723,대한민국 경상북도 경주시 내남면 월산리 1097-3,2024-04-30
79,36.15056,128.03339,262004318,22435,22535,대한민국 경상북도 김천시 봉산면 태화리 155-4,2024-04-24
78,36.27095,127.831,262004582,25720,25745,대한민국 충청북도 영동군 용산면 구촌리 13-1,2024-04-29
31,37.01353,127.14477,462005881,67981,66748,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-24
90,36.85541,127.18106,162005692,7750,7780,대한민국 충청남도 천안시 서북구 성거읍 요방리 117-3,2024-04-28
2,37.27944,127.10353,162006192,137508,131151,대한민국 경기도 용인시 기흥구 신갈동 384-10,2024-04-25
80,36.13882,128.06343,262004287,24390,24309,대한민국 경상북도 김천시 봉산면 신리 325-4,2024-04-29
88,37.33278,127.10361,462006250,8575,8427,대한민국 경기도 용인시 수지구 죽전동 866-14,2024-04-29
23,36.74568,127.22726,162005536,87594,87034,대한민국 충청남도 천안시 동남구 성남면 신사리 산88-15,2024-04-28
70,36.281111,127.755556,462004623,24480,24485,대한민국 충청북도 옥천군 청성면 조천리 253,2024-04-30
65,36.48658,127.42949,162005134,36802,36754,대한민국 충청북도 청주시 서원구 현도면 선동리 284-13,2024-04-29
69,36.30847,127.57572,162004836,24657,24692,대한민국 충청북도 옥천군 옥천읍 문정리 263-1,2024-04-30
66,36.15672,128.19537,262004150,26548,27090,대한민국 경상북도 김천시 아포읍 대신리 885-45,2024-04-24
71,36.281111,127.755556,462004623,31158,31211,대한민국 충청북도 옥천군 청성면 조천리 253,2024-04-28
56,35.28722,129.10333,262002305,35498,39193,대한민국 부산광역시 금정구 노포동 1112-8,2024-04-24
55,35.856642,129.079858,362003058,39903,39322,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-28
72,36.29508,127.6018,262004808,30968,30974,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-28
14,37.12663,127.09778,162006045,100177,95668,대한민국 경기도 평택시 진위면 동천리 596-3,2024-04-29
15,36.80417,127.165,162005633,91259,91136,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-24
34,36.64024,127.37826,162005324,62448,62264,대한민국 충청북도 청주시 흥덕구 강내면 학천리 511-4,2024-04-25
61,35.613003,129.145706,362002711,36155,36137,대한민국 울산광역시 울주군 두서면 구량리 282-1,2024-04-28
7,36.84408,127.17605,162005679,120679,121481,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-24
37,36.39055,127.42292,162005018,62962,63400,대한민국 대전광역시 대덕구 연축동 278,2024-04-27
35,36.42571,127.41682,162005060,63520,64595,대한민국 대전광역시 대덕구 상서동 359-19,2024-04-27
23,36.55249,127.43174,162005208,75130,85630,대한민국 충청북도 청주시 서원구 남이면 외천리 187-6,2024-04-24
53,36.35164,127.50214,162004920,36830,37139,대한민국 대전광역시 동구 신상동 171-1,2024-04-23
55,36.35164,127.50214,162004920,38008,38017,대한민국 대전광역시 동구 신상동 171-1,2024-04-24
19,36.72039,127.33097,162005435,79589,79677,대한민국 충청북도 청주시 흥덕구 옥산면 사정리 산22-1,2024-04-27
51,35.3725,129.05333,262002432,38453,37096,대한민국 경상남도 양산시 산막동 354,2024-04-30
15,36.80417,127.165,162005633,89797,87798,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-25
73,36.29508,127.6018,262004808,28619,28763,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-29
20,35.91571,128.65202,262003528,87350,88446,대한민국 대구광역시 동구 도동 231,2024-04-29
